date,close,high,low,open,volume 
2016-09-30T00:00:00.000Z,213.95,215.13,210.6,214.22,1021721
2016-10-03T00:00:00.000Z,215.1,215.36,212.87,213.0,720155
2016-10-04T00:00:00.000Z,212.83,215.6,212.19,215.44,659885
2016-10-05T00:00:00.000Z,212.48,214.62,212.23,214.62,566006
2016-10-06T00:00:00.000Z,214.21,215.26,212.02,212.88,921398
2016-10-07T00:00:00.000Z,215.43,215.89,212.37,213.64,1058947
2016-10-10T00:00:00.000Z,216.62,216.87,215.59,215.86,704316
2016-10-11T00:00:00.000Z,215.22,216.46,214.69,216.22,682520
2016-10-12T00:00:00.000Z,216.85,217.9,214.95,215.02,933005
2016-10-13T00:00:00.000Z,218.37,218.911,215.08,215.83,919857
2016-10-14T00:00:00.000Z,218.92,219.745,217.6,219.27,923428
2016-10-17T00:00:00.000Z,219.14,220.37,218.85,218.85,679025
2016-10-18T00:00:00.000Z,219.44,220.41,218.79,220.31,491389
2016-10-19T00:00:00.000Z,218.16,219.49,217.43,219.33,729124
2016-10-20T00:00:00.000Z,217.36,218.88,216.39,218.26,628590
2016-10-21T00:00:00.000Z,215.86,216.34,214.59,215.93,729536
2016-10-24T00:00:00.000Z,216.46,217.95,216.34,217.18,603096
2016-10-25T00:00:00.000Z,219.53,220.03,216.5,216.89,1572316
2016-10-26T00:00:00.000Z,228.05,229.45,224.0,226.92,2458696
2016-10-27T00:00:00.000Z,225.35,228.0,224.005,227.97,1474113
2016-10-28T00:00:00.000Z,228.38,230.0,225.57,225.59,1671976
2016-10-31T00:00:00.000Z,229.0,229.74,228.03,229.1,1174400
2016-11-01T00:00:00.000Z,228.42,230.42,227.34,229.5,1179608
2016-11-02T00:00:00.000Z,228.67,230.7,227.47,228.14,962831
2016-11-03T00:00:00.000Z,225.54,229.445,224.72,229.0,1710995
2016-11-04T00:00:00.000Z,225.23,227.14,224.91,225.68,1176044
2016-11-07T00:00:00.000Z,230.06,230.17,227.48,227.85,1093172
2016-11-08T00:00:00.000Z,229.87,231.12,229.08,230.17,987481
2016-11-09T00:00:00.000Z,242.3,249.98,239.15,244.77,2841153
2016-11-10T00:00:00.000Z,245.17,249.87,242.67,249.1,2190501
2016-11-11T00:00:00.000Z,247.5,248.0,243.7,245.4,1341378
2016-11-14T00:00:00.000Z,251.12,253.085,248.17,248.56,1747414
2016-11-15T00:00:00.000Z,247.45,251.88,246.11,251.29,1839040
2016-11-16T00:00:00.000Z,245.39,248.5,244.445,247.74,1265645
2016-11-17T00:00:00.000Z,244.66,246.43,243.84,245.79,843899
2016-11-18T00:00:00.000Z,245.46,246.02,244.01,244.5,971740
2016-11-21T00:00:00.000Z,246.29,247.04,245.07,246.17,978780
2016-11-22T00:00:00.000Z,248.07,248.5707,247.13,247.37,1021717
2016-11-23T00:00:00.000Z,247.59,249.095,246.31,248.78,885708
2016-11-25T00:00:00.000Z,248.58,249.08,247.54,247.84,524219
2016-11-28T00:00:00.000Z,248.96,250.85,245.38,246.87,893944
2016-11-29T00:00:00.000Z,251.8,253.8,248.56,248.79,1039722
